0.8784110986540452 0.6338797757701946 
0.340409454704244 0.3994775306797721 
0.17152703059332736 0.7553344034518421 
0.78387313244682 0.22069685146384999 
0.08800813391972495 0.09645773341858449 
0.45285740725431023 0.7953887357142151 
0.47129726904978 0.2083979224932035 
0.6870950000397189 0.9296317929273368 
0.08671273729327161 0.4085776105980924 
0.6898492882032438 0.5292835080086243 
0.9883145607141353 0.8588778314908403 
0.31721609638819415 0.13644812272846024 
0.890873335554432 0.20148685976695713 
0.6611229535719946 0.08483128348648006 
0.25480105862864705 0.9577410777678648 
0.985241331159188 0.5135246258904904 
0.23525751709404052 0.5558866577692199 
0.5713384901006013 0.6862863514043466 
0.555691344136418 0.4205045008734547 
0.4507334606713545 0.6065248616478747 
0.7487250214744023 0.7968667244610098 
0.8245121309293866 0.30567323164894866 
0.9035231756646608 0.057491078495904124 
0.07503987242693483 0.5774911773646554 
0.1894639620275394 0.9536214639637094 
0.4746368264539459 0.9009289133974061 
0.13036805223983144 0.23482230714458568 
0.884859823298721 0.9830816353229531 
0.49457268628111284 0.019306903490781513 
0.1412423225684033 0.8291210328033346 
0.8376785538070253 0.48587935201265703 
0.05212720967429829 0.9128218380996045 
0.6095891682658787 0.2067460140181393 
0.3137967495202955 0.7066608273507364 
0.6784693470973403 0.29823871796306645 
0.2845622405430766 0.28315373893241413 
0.9704224182432557 0.37586940936398483 
0.6874853906900726 0.6696885767827638 
0.39084897992307716 0.871890938886222 
0.8552411224716843 0.7287425911063593 
0.20088733470379 0.10718970147497292 
0.01840709431158566 0.7351415544816641 
0.3478032753740218 0.5004573597185628 
0.632978972987748 0.8259608823072898 
0.7806784433825793 0.04857875954590363 
0.34950723008374285 0.07915798355913228 
0.19893213554881967 0.36420828295180985 
0.5680927799173966 0.2949503799484009 
0.42816710852621176 0.32234354320812936 
0.12694107607249439 0.6458309581674451 
0.8186361300774665 0.9222599722404938 
0.09544835683002884 0.29119101836384276 
0.9356531794811902 0.6908821536928349 
0.4443665526719657 0.4265658652310528 
0.8168636572335268 0.4263734756306195 
0.2256917267309776 0.8561191421348604 
0.8867121575640118 0.8252361323071387 
0.7281881970516602 0.46659279809916804 
0.591391279918831 0.9894677995743469 
0.45758782903252737 0.5182190920230446 
0.5952243097638132 0.5802339322463179 
